,Project ID,Project Name,Applicant Type,Bio,Website,Attester Address,Payout Address,Tags,GOVERNANCE_FUND (OP),OTHER (USD),PARTNER_FUND (OP),RETROPGF_1 (USD),RETROPGF_2 (OP),REVENUE (USD)
574.0,0xa947864f205748da24b0941e7225ec73a08b80f8791c682cadfb6f327e7d275d,Onboard en Perú Optimistas e Indexer ,INDIVIDUAL,Highly motivate  for create in WEB 3,https://www.linkedin.com/in/liviapanezuxproduct/,0xca47Bb2FfB7eAEa5517ee6420f6cc4535307C297,0xca47bb2ffb7eaea5517ee6420f6cc4535307c297,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,1000.0,0.0,0.0,0.0,0.0
575.0,0x22524ed382560f233db327f8a15688699606d15e0be81b104d6a71c78c44211c,0xDeFiTH,INDIVIDUAL,I'm doing the ETH and DeFi educational contents for Thais,https://twitter.com/0xDeFiTH,0xA84fa9e80E2b01C48fBc4dfdc8b5aC57F12a7e2B,0xA84fa9e80E2b01C48fBc4dfdc8b5aC57F12a7e2B,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,200.0,0.0,0.0,0.0,0.0
576.0,0x0e97cffc1c157bba2c4c02d38348539c76b07db6ba12f7cd4a52ba26794664aa,Llama Risk,PROJECT,"We are a DeFi risk analyst nonprofit specializing in stablecoins, RWAs and LSTs.",https://cryptorisks.substack.com/,0x34d6Dbd097f6b739C59D7467779549Aea60e1F84,0x5971e1c8F2Da346E59222eCab6020e24fB2a8432,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,0.0
577.0,0xe75ec593d70d62544e17643586f9742e6bb779e9562eaa8202a9a04dd6782f85,ETHSafari 2023,PROJECT,Largest ETH event in Africa,https://ethsafari.xyz/,0x8d8087ffD46338cA8b08175a8C3cE25CaA67e171,0xa4e7f6d5626f62ef0fe7d94dac71a54d32c4f9b2,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,76585.22,0.0,0.0,0.0,0.0
578.0,0x24b3600b0d049e7bdaee893d3988bdc4b04ebb0819c2c44f693093637d96f111,Optimism Ambassadors,PROJECT,Ambassadors are decentralized marketing arm of the Optimism Collective,https://docs.google.com/document/d/1dhzGsDPLmBjJNoJZqHWcU98YxCn7aTvQpDB3CqL-Xb4/edit,0x50b6a381993834C623b2Bded6825824C936E48bB,0xC2D4383C2018c78b79334AcbAdB9BB0566b7FBAf,['END_USER_EXPERIENCE_AND_ADOPTION'],114000.0,0.0,0.0,0.0,52240.0,0.0
579.0,0x198fe5e11670cd1195067815e48f7e696fe5e7bf43a1c15f9bbbdcd72442c319,Galxe,PROJECT,Galxe is the leading platform for building web3 communities.,https://galxe.com/,0x638b91852B7459BE5158646bD0FAEcB7BAC4fca2,0x5aB0Fdc6F0CA9Ea178c95cECCf944A4ce1AedDdD,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",200000.0,0.0,0.0,0.0,0.0,0.0
580.0,0x2193da360fb81d3c0ca642ed79cde635206eb7f2c4fb0659ad308c203884006f,Learning about OP through Gitcoin Grants,INDIVIDUAL,Onboarding hackathon projects to Gitcoin Grants on OP mainnet,https://explorer.gitcoin.co/#/round/10/0xfb88676220d1dab3b068c86d1ca338794e1b48cf,0x591a150574f49245E0D513901A72DaF005E6f997,0x8d8087ffD46338cA8b08175a8C3cE25CaA67e171,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,6000.0,0.0,0.0,0.0
581.0,0x3d2fe07760753070d5f3fe44fb92923065c688b56f3069906d8eae4cc3867fb6,Synapse Labs,PROJECT,Synapse Labs is a contributor to cross-chain technology.,https://interchain.synapseprotocol.com/,0x46b31a5d7EF223259Dd7708c4019aF6aB925CBA2,0x2431CBdc0792F5485c4cb0a9bEf06C4f21541D52,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
582.0,0x4549e4350b5665b8baddddf4e8795667a16dcc1a922ec38f80bf80bbb61cc576,Xanny,INDIVIDUAL,A filmmaker and programmer in the web3 space,https://github.com/xvoorvaa,0x31a9bc328d634BEa07E74732F668AbD42D75D624,0x31a9bc328d634BEa07E74732F668AbD42D75D624,['COLLECTIVE_GOVERNANCE'],,,,,,
583.0,0xaba3b78dec1a41f6529564b951c9f5277a079cf7c2b29e78e0802af97336eb31,Dasy,PROJECT,A Lisp for the EVM,https://github.com/dasylang/dasy,0x07a145DbBc7e425d0F1B3B9982F955E97abad7a2,0x07a145DbBc7e425d0F1B3B9982F955E97abad7a2,['DEVELOPER_ECOSYSTEM'],,,,,,
584.0,0x1cad8308a2ca6a64abb3dc2286bac3f71ad46d0efd3bd82d3bde215b8aea71db,valio.xyz,PROJECT,Valio is an asset management platform that connects leading traders and managers,https://www.valio.xyz/,0xd0Ba8A15952924E78A8285477C08e23643c5f37D,0xd0Ba8A15952924E78A8285477C08e23643c5f37D,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,0.0
585.0,0x63addd88cadccd8bdb353b81606bc7125714a9742fddd16db19ba48e6840b5e1,Sinjun,INDIVIDUAL,"The GM bus, Sending out free handmade GM shirts to regens and builders",https://twitter.com/SinjunART,0x6F3924E9158c74D344BF578a251Bcc2ef41F8F50,0x6F3924E9158c74D344BF578a251Bcc2ef41F8F50,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
586.0,0xc1e0a3e9fe552dc8e04a7b2ca5a7be55cdc9f2eece78a954074b4a739aaeda3c,NumbaNERDs,PROJECT,The NumbaNERDs program ensures the collective has quality analytics available.,https://community.optimism.io/docs/contribute/contribution-path/numbaNERDs/,0x96765919BA04726C19816ade7dA30eBC084f48A1,0x4c14FCD9c23aC67af1912F67c47105464e43d0d9,['COLLECTIVE_GOVERNANCE'],75000.0,0.0,0.0,0.0,0.0,0.0
587.0,0x18d58f3a1be99ab8f5cb887edc4681df50b513b47dfec961ed4ddce79d42b109,Ankr,PROJECT,Ankr provides Optimism with developer tooling and Free RPC Endpoints,http://ankr.com,0x5eEeB9F8a2050533BBEd20F87d445Dcf309a5eA7,0x43938802d3A54bB0d70316a8FF456c4888E1bf3c,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
588.0,0xfc31f53ebad145efbb22244d8bb6a7a34b226353b89675f46d04ed0089dd931b,Remix Project,PROJECT,A rich toolset for the entire journey of Web3 contract development,https://remix.ethereum.org,0xa923A7CD364779c8b97522ca031804Ce639fA2Be,0xeDf80D8bdB50A2941A4Ffe668c558c2ce0bF490F,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,151676.14,0.0
589.0,0xf40a0097695977f72786fd5ddeabfd3f791cdccf8b5bf045ad295c86007c1345,Mosaic,PROJECT,Mosaic is accelerating retroactive rewards for web3 adoption and retention.,https://mosaicdrops.com,0x095C33946136C08BC19790BCc7143c87c03c43ce,0x095C33946136C08BC19790BCc7143c87c03c43ce,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,30000.0,0.0,0.0,0.0,0.0
590.0,0x641fe0827e471069d6c0d2aa3a0688393aa20c3c845da252b4c8450cdee29630,Soul Wallet,PROJECT,The smart contract wallet made Ethereum safe and easy. #socialRecovery #4337,https://www.soulwallet.io/,0xf3F527B70aF6012F328D3edE7fCd3F5F3Ca6CBA2,0xc3d696C268503Df52781E32085110C562f40333d,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,20325.0,0.0,0.0,0.0
591.0,0x9ed643c855860e3fa9950a598af75c9810a39e2780c4227afe5bc8df865c067d,Fe,PROJECT,Fe is a high-level language for the EVM.,https://fe-lang.org,0x7dDeBeb7a2d0Ecb9b9bE8d72D2E3dC96dC2481F7,0x7dDeBeb7a2d0Ecb9b9bE8d72D2E3dC96dC2481F7,['DEVELOPER_ECOSYSTEM'],,,,,,
592.0,0x2436f1b74b54ca65793596f47abf27a6f333057f0d76d0c4224723e5a93832a8,Optimism Prices Contracts,PROJECT,Open source smart contracts that price any ERC20 asset on OP & Base trustlessly,https://github.com/ethzoomer/optimism-prices,0xe34aF0E043a4189891535F746d8e44c0dbc03c3C,0xF131c9eFb039aaDff5E0D7FB3B69adbd913AfDC0,['DEVELOPER_ECOSYSTEM'],0.0,0.0,0.0,0.0,5973.38,0.0
593.0,0xc591d19f15acefac79bddeb5e9d79e7425558c53fc87a5b3425cd1febacc8141,Optimism Resource Center,PROJECT,All resources related to Optimism governance on a single website,https://optimism.help,0x7DbdF9F2998c428Dd50c984b9C94967D1A297A0e,0x7DbdF9F2998c428Dd50c984b9C94967D1A297A0e,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,0.0
594.0,0xde2cdac6214cb7c5ebabfbf74f0038b416910f207f41be680680db18e477a820,Boardroom,PROJECT,A governance data platform helping stakeholders make more informed decisions,https://boardroom.io/,0x6De8448e7d5f58af394CC9540ABe703d0c955dFd,0xF6a4475a006b28b9996c92bEE27DEEDc38032cDe,['COLLECTIVE_GOVERNANCE'],20000.0,0.0,0.0,0.0,32400.0,0.0
595.0,0x0f81c3b45bc842c5b8bba42ffe3080b4fafa4530a6b61ba2c8f26bb833f997e4,0xSalman,INDIVIDUAL,An accomplished software engineer and architect,https://notadegen.com/,0xBae5aBDc9BdB50d4DE0ac07eE13f233e6AF2Eaae,0xBae5aBDc9BdB50d4DE0ac07eE13f233e6AF2Eaae,['DEVELOPER_ECOSYSTEM'],,,,,,
596.0,0xaf08029a3c0accb045830a66a63d8d500d21c662f5147150bc4e908869b99fbc,MetricsDAO,PROJECT,Connecting web3 projects with the best analysts for data insights.,https://metricsdao.xyz/,0xa0F00e59ef57D82449ACcB05b9512A47b264374b,0x083cFa1424B9fbfd70507047445B545719E22e70,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,352000.0,0.0,0.0,0.0,110000.0
597.0,0x8df3105410325d956c1bbc30d3504ac0c32f2de16b2828b6029ec202c4954c63,Artemis Analytics,PROJECT,Artemis is the institutional data platform for digital assets,https://app.artemis.xyz,0x301c2cfca20189988292eE03312f43Adf541CB20,0x301c2cfca20189988292eE03312f43Adf541CB20,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,0.0
598.0,0xa9833d02614a828dbce1c5a02c8c0bfd809fa0399db60f3ab9692a8421f01307,BrightID,PROJECT,Privacy-first proof of human uniqueness using an anonymous social graph.,https://www.brightid.org/,0x4B8810b079eb22ecF2D1f75E08E0AbbD6fD87dbF,0x4B8810b079eb22ecF2D1f75E08E0AbbD6fD87dbF,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,750000.0,0.0,11002.0,0.0,0.0
599.0,0x4b73a8f4d2e3bf2f6cff7ae014b13fdf8a85d0b33064127e53b81b2b7d365652,Yearn,PROJECT,Yearn is a decentralized suite of products that earn yield.,https://yearn.fi/,0xF6411852b105042bb8bbc6Dd50C0e8F30Af63337,0xF5d9D6133b698cE29567a90Ab35CfB874204B3A7,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",1000000.0,0.0,0.0,0.0,0.0,0.0
600.0,0xcec7aea98b44a9e53c771a33664e9349c0cfd6d9bb769a40c2acb8baf1a3beb1,Coordinape,PROJECT,We make tools and networks for the future of work.,https://www.coordinape.com,0xd06D692B8e283b7b7bBD56Ca946Ad46c21879Ff0,0x5b932c9EFFe55f9627C1c8d5a6CEB5A4Ff82C866,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,50000.0,0.0,0.0,8715.0
601.0,0x19bb8ea55d16ee9859efbee9041d8d205023bf3a3c3e70d4a2a07627c3a1f41e,yAcademy/yAudit,PROJECT,yAcademy is a trial-by-fire Fellowship program to train auditors,https://yacademy.dev/,0xF53D1fB2EeD22Cf1E8f7E90Da7f1CAe88344065F,0x5ff29EF2B0eD8FC0Ce72c9C30B720A9a9FE6860A,['DEVELOPER_ECOSYSTEM'],,,,,,
602.0,0xf7a5573c9467232564842bdc02d87c1ccba9c66bca347b9455c89fc9eb97852b,Inverter Network,PROJECT,Modular protocol infrastructure for next generation of smart contract solutions,https://www.inverter.network/,0x5E3A2D9ef0878794b6d9bC2e777f0Fe018bc4A75,0x0bc89f54635167647aB0aa74d298fD3E6Dc83f4F,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",50000.0,0.0,0.0,0.0,0.0,20000.0
603.0,0xd7b6b4e476d072c936089b773ee57c8118d2d5011c7c70cb64a46007c1b20529,Optimism Grants Changelog,PROJECT,A changelog and status page for the grant programs of the Optimism Collective,https://optimismgrants.io,0x657d99Ca637fEA0c90Ac3f65719F83519f331828,0x657d99Ca637fEA0c90Ac3f65719F83519f331828,"['COLLECTIVE_GOVERNANCE', 'DEVELOPER_ECOSYSTEM']",0.0,0.0,0.0,0.0,0.0,0.0
604.0,0x92a87cf038d881b99443a9157cd5649fe87a9df62511aaf72c5fe659ff8ef02b,Ipsilon,PROJECT,Ipsilon is a research team focusing on the EVM.,https://ipsilon.xyz,0xF96Aa4A25fDe246d9dD498B145F52Fab0eAd29f3,0xF96Aa4A25fDe246d9dD498B145F52Fab0eAd29f3,['OP_STACK'],,,,,,
605.0,0x0d0e25080679f616ff720b738c084c971d67c39a9e0a9cdec4541f011376a72d,Zuzalu,PROJECT,Zuzalu creates pop-up city experiments to help human flourish and tech progress,https://zuzalu.city,0x510e221C48ee37DAfc0d3802b43679Cf5d78561f,0xb4E7D4C13F79319f5f0a8dCE93ca4FF178fD90C6,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,0.0,0.0,0.0,429000.0
606.0,0x03ace8762fad52f1c0aa3e629bd7eb2a9e8de3ea807ab5878fa7789ceb7028f3,Greg's Farcaster Projects,INDIVIDUAL,"5+ projects over 1.5 years, supporting consumers and developers on Farcaster",https://gregskril.com/farcaster,0x179A862703a4adfb29896552DF9e307980D19285,0x7eE31F367F6c2dbf251035EA1E18889d11f1432E,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,15000.0,0.0,0.0,0.0,0.0
607.0,0x1189ec9f3fefecc6f06cc85b2ee87798bb78c54f541d8da5e29390ae8fa5bc2d,VitaDAO,PROJECT,VitaDAO is a community owned collective funding early stage longevity research,https://vitadao.com,0x3F04DcF85FC1d34Bd32a4fA92CA7180148989Bd6,0x9FB165d96E542D541F234B6c43F53786B4259915,['COLLECTIVE_GOVERNANCE'],,,,,,
608.0,0x53b27d6f1094914fd15913484f1330a1186f0479f796e173acebe3fe72ce3300,IntoTheBlock Optimism Analytics,PROJECT,"ITB launched analytics for Optimism, Base, and projects building on the OP Stack",https://app.intotheblock.com/,0x3f9125a7FDF7F379b9fD6d03931E8057fA7a5a06,0x3f9125a7FDF7F379b9fD6d03931E8057fA7a5a06,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
609.0,0xeb6a80070c1f94ee5bd855e4703d92bb41b44796b866c26c3be72bb74656a290,EVM.Finance,PROJECT,Asset Management for the top blockchains with Optimism interface to Aave,https://evm.finance/,0xF705b9ba1908cA505537F309B08E6949C1b8f31F,0xf705b9ba1908ca505537f309b08e6949c1b8f31f,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
610.0,0x271a5f83a4a79b1e0e65dedef46a10e22fe6ec6b8c5a9828546182026d4c6067,Thank Optimism | by ThriveCoin,PROJECT,"Trust-less, open, community incentives infrastructure for Optimism",https://app.thrivecoin.com/communities/thank-optimism,0x055D602C940b3cd7A158df0FD600C75744C9690e,0x055D602C940b3cd7A158df0FD600C75744C9690e,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,0.0,30000.0,0.0,0.0,0.0
611.0,0x8edf293b0aea3ba42326168d77b100a6ef4f41bb163e5421094ff67d5f281e68,ETHBarcelona,PROJECT,"Impact Focused conference, hackathon and festival in Barcelona-Spain",https://www.ethbarcelona.com/,0xB605745f67e8027ffe2df603b67529421c717EE8,0xB605745f67e8027ffe2df603b67529421c717EE8,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,7630.0,0.0,0.0,0.0,0.0
612.0,0x8b15a95f06dcb065dd7ec3eff34624cb2db10ae7c67eebee1b04ee65d81f84a8,LNRZ,PROJECT,Leading onchain music distributor,https://www.lnrz.xyz,0x2acCcdaBc0aCf92D670d430AaEC6b440311cC7a5,0x2acCcdaBc0aCf92D670d430AaEC6b440311cC7a5,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
613.0,0xf87b7f797e8df50d31171f12138cb6980a9c0bf2c19f846fbcf44ccdbd440062,arabianhorses,INDIVIDUAL,A dashboard collections that built with BASE and Optimism data,https://flipsidecrypto.xyz/arabianhorses-jZtVNa/base-mFR-QT,0xf23F9C10D1559885dABEE67c59c4554E6152697b,0xf23F9C10D1559885dABEE67c59c4554E6152697b,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,75.0,0.0,0.0,0.0,0.0
614.0,0x0121ef4e9b7106ceaccdbb3196e12b5767386ae7647642ef791f88e233fa1528,Optiland Quests,PROJECT,Optiland Quests - onboarding users to Optimism,https://www.optiland.xyz,0xa6028b948dea97B7Fb0E472e19c9D4E160ed2902,0xa6028b948dea97B7Fb0E472e19c9D4E160ed2902,['END_USER_EXPERIENCE_AND_ADOPTION'],20000.0,0.0,0.0,0.0,0.0,0.0
615.0,0x09154033133226c880b4e0dbcf22d8e6a0e19eafe9c548787b6ec6ac92b0bc7d,blst Cryptography Library,PROJECT,'blst' is the cryptography library used by all Ethereum clients to power PoS,https://github.com/supranational/blst,0x756678bD0d2358d2198511c3adF50502fDF45597,0x756678bD0d2358d2198511c3adF50502fDF45597,['OP_STACK'],0.0,0.0,0.0,23227.0,40614.0,0.0
616.0,0x90bc7355488e5587a996f673b7fd58197bf51d642db64461a63c9a09656923a8,FOAM,PROJECT,"Co-founder of the FOAM protocol, have been involved with Ethereum since 2015. ",https://foam.space/,0x2195bEaed7b0783f2c13c75FC439396583C1A37D,0x2195bEaed7b0783f2c13c75FC439396583C1A37D,"['DEVELOPER_ECOSYSTEM', 'OP_STACK']",,,,,,
617.0,0x74332149d2712aaf8639acfcc5de8aaad60365f28b5348896a8a3a174163d98a,Interface,PROJECT,Mobile companion for your Ethereum journey.,https://www.interface.social/,0x3b5359709945587Af3d800aA174B3E2dDc92d38d,0x3b5359709945587Af3d800aA174B3E2dDc92d38d,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
618.0,0x8e62c9b3dcb09648c017fd3322d1ad7e5a8a1e9efc9cc38b5b3a432fa4a8db54,OptimismArabia,PROJECT,The first news and educational source for Optimism in the Arabic language,https://optimismarabia.com/,0x6e4E55A49a8C8938BD8D8668E18DE95962740Fe1,0x6e4E55A49a8C8938BD8D8668E18DE95962740Fe1,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,5322.68,0.0
619.0,0xa0b2b4ff3008a56ad78eec7d7c11b5deb1602a484de651c269de3fda04fad0a0,Blockchain_Space,PROJECT,Articles about Blockchain and Optimism,https://medium.com/@Blockchain_Space,0x90FF0a4078A91d6b79c4C34A2024EE3c34503333,0x90FF0a4078A91d6b79c4C34A2024EE3c34503333,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
620.0,0xb29e4e3bd4f2b23b05979cc108c1263c98926b4d2747fe0a7c2d7197ebf71d2b,Surreal,PROJECT,A go-to mobile app for everything onchain,https://surr.app,0xA582360DA4ae1fBb912C975fcce1A0C0e2af91e8,0xffffff55FC62FAc0f1cDB23628Cc9c367A7f1090,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,0.0,0.0,0.0,0.0
621.0,0xd0b94ba626d77239d6f96a187fbce720584871ae0c6c2104c10d585ea72cac58,UniDex,PROJECT,"The meta-aggregator perps, swaps, and free public infrastructure for all users",https://www.unidex.exchange/,0x2E5d207a4C0F7e7C52F6622DCC6EB44bC0fE1A13,0x2E5d207a4C0F7e7C52F6622DCC6EB44bC0fE1A13,['OP_STACK'],,,,,,
622.0,0x03465fe21e603b8d7564f75829c8703c04c51bfac5bc6ce60462c5b2b40ed558,Josh | The Blockchain Socialist,INDIVIDUAL,I explore the intersection of crypto and politics.,https://theblockchainsocialist.com/,0xc2fB4B3EA53E10c88D193E709A81C4dc7aEC902e,0xc2fB4B3EA53E10c88D193E709A81C4dc7aEC902e,"['COLLECTIVE_GOVERNANCE', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,5000.0,0.0,0.0,0.0,5000.0
623.0,0x14396f1320abe1af334cd3c05b25ad70f7b4d17be33ed54ac01dd9eabd5cb096,Tockable.xyz,PROJECT,a 0-code launchpad/mintpad to facilitate the creation of dynamic NFT collections,https://tockable.xyz,0x38A4118936Dd9F7d5d2b7eD9B04333e129a95d97,0x38A4118936Dd9F7d5d2b7eD9B04333e129a95d97,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
624.0,0x0eb54adbc7b4564eea0b18f9270d201dde386ad9aba771dff0cc0370ca4df523,Lore,PROJECT,Lore helps communities form capital and coordinate at internet scale. ,https://lore.xyz/,0x266B650F92753FD7Be17B7487C8CC3Bd05EFab8A,0x266B650F92753FD7Be17B7487C8CC3Bd05EFab8A,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",,,,,,
625.0,0xd52f6f34a723d029c1e932de60ebd44658ffa91eed7569ce1a5e6fb8521f5ceb,Metagals,PROJECT,Women led community increasing. curiosity in web3 to close the gender gap,https://www.instagram.com/metagals_/,0xc165709Fb45bA0755AE8baB3541150A873866947,0xc165709Fb45bA0755AE8baB3541150A873866947,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
626.0,0xdd13ea4a8294edb99dd6c59c65c5c15eae76e12ca23fdbe8d3141f3adb18198d,BlockchainOAU,PROJECT,"Africa's foremost campus web3 bootcamp, helping devs transition to web3.",https://linktr.ee/blockchainoau,0xd05d9Fd4c48d2aa9E284AF2b501F714f65a5D5D8,0xd05d9Fd4c48d2aa9E284AF2b501F714f65a5D5D8,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION']",0.0,0.0,0.0,0.0,0.0,0.0
627.0,0x55de5c33ffd56e471340bf62a199c25f84f0c5564e7a6f2d6e8b3a4aaabeb8f7,Crust Network,PROJECT,Crust provides decentralized storage and hosting solutions on top of IPFS,https://crust.network/,0x200C8C88B3639D416FcC5BCF266a29615d29C0c1,0x95529fdE0524C8763286288E3d17294BB9Dc3F66,['DEVELOPER_ECOSYSTEM'],,,,,,
628.0,0x4aacfc3a0bb32ae4204d79ebe4c9935431264016e1f11f7d6c7e5ad5988330bb,EZKL,PROJECT,Ezkl lets you compile AI/ML models to zero-knowledge proofs,https://ezkl.xyz/,0x535baE5D2b5C41D186a9A9983904BCFab4732836,0x535baE5D2b5C41D186a9A9983904BCFab4732836,['DEVELOPER_ECOSYSTEM'],0.0,14000.0,0.0,0.0,0.0,0.0
629.0,0x89fb018dfa7d20cc5d1e0f7153cd123972fce65842e0df352dbff2913682193c,LandTorn - Lorak,PROJECT,"Lorak is an innovative scalable onchain game on Base, using the 6551-eip.",https://landtorn.com/lorak,0xD4cD61Ea9E2dbe67E1cFa454fD10113ba6D647c9,0x1D3b64679DE5526070237d127E14346eC911615d,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
630.0,0xb1af1a67d6a94f233303d850c607aa1e26365237ab1376864a81d636ec0ebe0a,Rainbow Wallet,PROJECT,"Fun, powerful, and secure wallets",https://rainbow.me/,0x465E764B56429788e031160F66a5F9791193B56F,0x0d9b71891Dc86400aCc7ead08c80aF301cCb3D71,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
631.0,0xd283248f9b998c566b07a1868dc87d7bed5f702f68ec23d9dd540ee359be70f2,OptiNames | ENS on Optimism 🔴,PROJECT,Your ENS identity on Optimism. Zero registration & renewal fees.,https://optinames.xyz,0x7dc20f310De2fC1B8163F27551544c52eBDB0D30,0xf50831b4857ec32F6B9Ca3b7145e47068014CF15,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,10000.0,0.0,0.0,13930.17,0.0
632.0,0x4d45e9d995034cd82f32898d4d0651e83be2735f87b8783dc24518cb6525a1a4,Synapse DAO,PROJECT,Synapse DAO maintains the Synapse Bridge and other onboarding tooling,https://www.synapseprotocol.com/,0x60d0edb6e40cd6BF0b1DFc90C58bA0D3Ed0C9A2d,0x2431CBdc0792F5485c4cb0a9bEf06C4f21541D52,"['DEVELOPER_ECOSYSTEM', 'END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",0.0,0.0,1000000.0,0.0,0.0,0.0
633.0,0xf9713a96a949426afc4139884b71adab7b17dd6f269fc2ad8f4f8623ca01162a,XomNFT,PROJECT,XomNFT is an NFT researching & community brand. We make NFT-focus public goods.,https://dareplay.io/news/vi/bai-viet/,0x1a1051c39652C0FF81A819DA4283871c3f076a3A,0x1a1051c39652C0FF81A819DA4283871c3f076a3A,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,2000.0,0.0,0.0,0.0,0.0
634.0,0x5d62c2b0ea27ae7683a5e112858901605cc47a14681e537b6cac7103da001bda,Web3ForGood,PROJECT,A media hub highlighting Web3 tech's role in positive social change.,https://web3forgood.substack.com/,0xB79F0156573A54e852fB9Ac7b5Bc6250B33405a0,0xB79F0156573A54e852fB9Ac7b5Bc6250B33405a0,['END_USER_EXPERIENCE_AND_ADOPTION'],,,,,,
635.0,0xc84d4bc9f541cc7905a3a5b68144b3a49ec97837e3713fe989520a31bcbe6087,CryptoConexión,PROJECT,"CryptoConexión is a hub for blockchain, crypto, Web3 & AI in Latin America. ",https://cryptoconexion.com/,0xc4D286963cdED90E479F82495D75b739e1d831B1,0xc4D286963cdED90E479F82495D75b739e1d831B1,['END_USER_EXPERIENCE_AND_ADOPTION'],0.0,6900.0,0.0,0.0,0.0,0.0
636.0,0x6f1af6989066fa803d16c46cd1f055b28af0ddd0e081abf2207b67704e7c8d93,Unruggable Names,PROJECT,ENS Subnames on OP Stack L2s ,https://optimism-demo.unruggablenames.com/,0x8b1f85a93Ac6E4F62695Ea8EF2410d248605FEff,0x8b1f85a93Ac6E4F62695Ea8EF2410d248605FEff,['OP_STACK'],30000.0,36500.0,0.0,0.0,0.0,0.0
637.0,0xb7325aece5b94952d12d2042d7292bcb1bb217de28d55ed2d9f779a5bd1d0d76,CryptoDuck,INDIVIDUAL,"Simplifying Web3, Layer-2, and airdrop guides for 11K+ Thai followers",https://twitter.com/CryptoDuck_TH,0xB0d37023043099797dfbD2bAefc20f930279dC21,0xB0d37023043099797dfbD2bAefc20f930279dC21,"['END_USER_EXPERIENCE_AND_ADOPTION', 'OP_STACK']",,,,,,
